cliente_id,idade,estado_residencia,qtd_produtos_adquiridos,categoria_fidelidade
CLI-38670,27,São Paulo (SP),2,Silver
CLI-47439,29,Minas Gerais (MG),4,Gold
CLI-68685,42,Rio de Janeiro (RJ),1,Silver
CLI-56822,29,São Paulo (SP),4,Gold
CLI-42653,39,Paraná (PR),2,Silver
CLI-60811,47,Paraná (PR),2,Silver
CLI-89323,24,Paraná (PR),3,Gold
CLI-59190,28,Bahia (BA),3,Gold
CLI-58766,44,São Paulo (SP),4,Gold
CLI-75111,57,Paraná (PR),4,Gold
CLI-71267,31,Rio de Janeiro (RJ),2,Silver
CLI-84535,46,Paraná (PR),1,Silver
CLI-35145,52,Paraná (PR),3,Gold
CLI-89002,51,Rio de Janeiro (RJ),2,Silver
CLI-61505,40,Minas Gerais (MG),3,Gold
CLI-15211,37,Minas Gerais (MG),4,Gold
CLI-93177,58,São Paulo (SP),1,Silver
CLI-43640,23,Paraná (PR),2,Silver
CLI-52981,24,São Paulo (SP),3,Gold
CLI-26426,48,Bahia (BA),3,Gold
CLI-72849,26,Paraná (PR),1,Silver
CLI-73985,62,Bahia (BA),1,Silver
CLI-63789,23,Rio de Janeiro (RJ),2,Silver
CLI-29492,20,São Paulo (SP),3,Gold
CLI-47398,22,São Paulo (SP),1,Silver
CLI-74492,56,Rio de Janeiro (RJ),3,Gold
CLI-11549,45,São Paulo (SP),4,Gold
CLI-44432,18,Paraná (PR),1,Silver
CLI-52376,48,Rio de Janeiro (RJ),3,Gold
CLI-42293,18,Rio de Janeiro (RJ),1,Silver
CLI-89691,57,Rio de Janeiro (RJ),4,Gold
CLI-15739,26,Minas Gerais (MG),1,Silver
CLI-91283,48,Minas Gerais (MG),3,Gold
CLI-32002,54,Minas Gerais (MG),1,Silver
CLI-30673,60,Bahia (BA),3,Gold
CLI-60239,22,Bahia (BA),1,Silver
CLI-32762,45,Rio de Janeiro (RJ),4,Gold
CLI-26721,45,Paraná (PR),4,Gold
CLI-97799,58,Bahia (BA),1,Silver
CLI-89830,36,Paraná (PR),3,Gold
CLI-45865,60,Bahia (BA),3,Gold
CLI-85766,47,Rio de Janeiro (RJ),2,Silver
CLI-29702,49,Bahia (BA),4,Gold
CLI-65067,29,Paraná (PR),4,Gold
CLI-55704,46,Paraná (PR),1,Silver
CLI-44572,43,Rio de Janeiro (RJ),2,Silver
CLI-66430,39,São Paulo (SP),4,Gold
CLI-82998,27,São Paulo (SP),2,Silver
CLI-28819,42,Minas Gerais (MG),1,Silver
CLI-97992,60,Minas Gerais (MG),3,Gold
CLI-48238,44,Rio de Janeiro (RJ),3,Gold
CLI-78677,53,São Paulo (SP),4,Gold
CLI-49846,64,São Paulo (SP),3,Gold
CLI-11080,34,Paraná (PR),1,Silver
CLI-35276,42,Bahia (BA),1,Silver
CLI-30116,31,Paraná (PR),2,Silver
CLI-82950,21,Rio de Janeiro (RJ),4,Gold
CLI-80724,63,São Paulo (SP),2,Silver
CLI-54724,26,Paraná (PR),1,Silver
CLI-87793,39,São Paulo (SP),4,Gold
CLI-14725,45,Rio de Janeiro (RJ),4,Gold
CLI-92162,42,Paraná (PR),1,Silver
CLI-28050,21,Rio de Janeiro (RJ),4,Gold
CLI-26489,57,Bahia (BA),4,Gold
CLI-61282,47,Minas Gerais (MG),2,Silver
CLI-88975,23,Bahia (BA),2,Silver
CLI-50030,65,Rio de Janeiro (RJ),4,Gold
CLI-28840,20,Paraná (PR),3,Gold
CLI-25055,46,Paraná (PR),1,Silver
CLI-69371,22,Bahia (BA),1,Silver
CLI-25432,48,Paraná (PR),3,Gold
CLI-41916,52,Bahia (BA),3,Gold
CLI-23981,44,Bahia (BA),3,Gold
CLI-63488,48,Bahia (BA),3,Gold
CLI-43920,62,Paraná (PR),1,Silver
CLI-44265,46,Bahia (BA),1,Silver
CLI-42918,36,Minas Gerais (MG),3,Gold
CLI-45189,39,São Paulo (SP),4,Gold
CLI-26508,32,São Paulo (SP),3,Gold
CLI-36091,35,Paraná (PR),2,Silver
CLI-57396,31,Minas Gerais (MG),2,Silver
CLI-71724,39,Bahia (BA),2,Silver
CLI-95209,43,Bahia (BA),2,Silver
CLI-53904,29,Rio de Janeiro (RJ),4,Gold
CLI-21102,59,Bahia (BA),2,Silver
CLI-34851,38,Minas Gerais (MG),1,Silver
CLI-69439,31,São Paulo (SP),2,Silver
CLI-28024,37,Bahia (BA),4,Gold
CLI-77193,60,Paraná (PR),3,Gold
CLI-83066,42,Bahia (BA),1,Silver
CLI-51881,24,Minas Gerais (MG),3,Gold
CLI-76686,61,Paraná (PR),4,Gold
CLI-84066,37,São Paulo (SP),4,Gold
CLI-82593,32,Bahia (BA),3,Gold
CLI-60569,50,Bahia (BA),1,Silver
CLI-14201,24,Rio de Janeiro (RJ),3,Gold
CLI-75970,62,Minas Gerais (MG),1,Silver
CLI-27974,27,São Paulo (SP),2,Silver
CLI-11832,35,São Paulo (SP),4,Gold
CLI-85379,36,Bahia (BA),3,Gold
CLI-38407,42,Paraná (PR),1,Silver
CLI-43390,62,São Paulo (SP),1,Silver
CLI-59105,53,São Paulo (SP),4,Gold
CLI-73671,46,Bahia (BA),1,Silver
CLI-40735,38,Paraná (PR),1,Silver
CLI-80897,58,Paraná (PR),1,Silver
CLI-58588,58,Bahia (BA),1,Silver
CLI-37620,25,São Paulo (SP),4,Gold
CLI-65777,46,Bahia (BA),1,Silver
CLI-29699,55,Bahia (BA),2,Silver
CLI-75730,43,Minas Gerais (MG),2,Silver
CLI-76863,24,Paraná (PR),3,Gold
CLI-70460,19,Paraná (PR),2,Silver
CLI-61440,35,São Paulo (SP),4,Gold
CLI-80553,35,Paraná (PR),2,Silver
CLI-35382,21,Minas Gerais (MG),4,Gold
CLI-26186,32,Rio de Janeiro (RJ),3,Gold
CLI-63915,25,São Paulo (SP),4,Gold
CLI-18735,48,Paraná (PR),3,Gold
CLI-96276,20,Paraná (PR),3,Gold
CLI-93925,51,Paraná (PR),2,Silver
CLI-54837,22,Paraná (PR),1,Silver
CLI-71108,39,Rio de Janeiro (RJ),2,Silver
CLI-60249,64,Bahia (BA),3,Gold
CLI-69688,64,Rio de Janeiro (RJ),3,Gold
CLI-96212,18,Minas Gerais (MG),1,Silver
CLI-44023,65,Bahia (BA),4,Gold
CLI-32430,23,São Paulo (SP),2,Silver
CLI-86780,56,Rio de Janeiro (RJ),3,Gold
CLI-24002,22,Minas Gerais (MG),1,Silver
CLI-42752,45,São Paulo (SP),4,Gold
CLI-51186,35,São Paulo (SP),4,Gold
CLI-36276,60,Bahia (BA),3,Gold
CLI-15291,42,São Paulo (SP),4,Gold
CLI-59801,45,São Paulo (SP),4,Gold
CLI-27199,61,Rio de Janeiro (RJ),4,Gold
CLI-22022,39,São Paulo (SP),4,Gold
CLI-34695,38,Rio de Janeiro (RJ),1,Silver
CLI-29427,45,Bahia (BA),4,Gold
CLI-85411,50,São Paulo (SP),4,Gold
CLI-41069,57,Minas Gerais (MG),4,Gold
CLI-60720,48,Minas Gerais (MG),3,Gold
CLI-68608,63,São Paulo (SP),2,Silver
CLI-19504,63,São Paulo (SP),2,Silver
CLI-57988,31,São Paulo (SP),2,Silver
CLI-24601,24,Bahia (BA),3,Gold
CLI-28384,31,Paraná (PR),2,Silver
CLI-57655,19,Rio de Janeiro (RJ),2,Silver
CLI-44853,24,Minas Gerais (MG),3,Gold
CLI-75020,20,Rio de Janeiro (RJ),3,Gold
CLI-38791,24,Minas Gerais (MG),3,Gold
CLI-51759,50,São Paulo (SP),4,Gold
CLI-26295,42,São Paulo (SP),4,Gold
CLI-16598,51,São Paulo (SP),4,Gold
CLI-29897,49,Minas Gerais (MG),4,Gold
CLI-43281,20,Minas Gerais (MG),3,Gold
CLI-76983,24,Rio de Janeiro (RJ),3,Gold
CLI-42350,27,Minas Gerais (MG),2,Silver
CLI-97087,42,Bahia (BA),1,Silver
CLI-39705,44,Rio de Janeiro (RJ),3,Gold
CLI-16894,65,Paraná (PR),4,Gold
CLI-45259,62,Rio de Janeiro (RJ),1,Silver
CLI-16424,25,Paraná (PR),4,Gold
CLI-49856,34,Rio de Janeiro (RJ),1,Silver
CLI-88433,65,São Paulo (SP),4,Gold
CLI-85902,54,Minas Gerais (MG),1,Silver
CLI-17775,63,Rio de Janeiro (RJ),2,Silver
CLI-35657,44,São Paulo (SP),4,Gold
CLI-44322,33,Paraná (PR),4,Gold
CLI-94381,36,Paraná (PR),3,Gold
CLI-97516,55,Bahia (BA),2,Silver
CLI-60619,28,Bahia (BA),3,Gold
CLI-54766,20,São Paulo (SP),3,Gold
CLI-50860,45,Minas Gerais (MG),4,Gold
CLI-53997,51,Bahia (BA),2,Silver
CLI-77513,56,Paraná (PR),3,Gold
CLI-32264,63,Bahia (BA),2,Silver
CLI-72656,33,Rio de Janeiro (RJ),4,Gold
CLI-49023,26,Bahia (BA),1,Silver
CLI-31856,48,São Paulo (SP),4,Gold
CLI-92741,52,Minas Gerais (MG),3,Gold
CLI-48277,29,Bahia (BA),4,Gold
CLI-87433,40,Rio de Janeiro (RJ),3,Gold
CLI-21292,51,Rio de Janeiro (RJ),2,Silver
CLI-11751,43,Paraná (PR),2,Silver
CLI-90585,51,São Paulo (SP),4,Gold
CLI-28623,63,Minas Gerais (MG),2,Silver
CLI-86228,48,Bahia (BA),3,Gold
CLI-85223,55,Paraná (PR),2,Silver
CLI-61141,61,Bahia (BA),4,Gold
CLI-77397,60,Rio de Janeiro (RJ),3,Gold
CLI-48604,51,Minas Gerais (MG),2,Silver
CLI-71679,31,Minas Gerais (MG),2,Silver
CLI-42691,56,Paraná (PR),3,Gold
CLI-32806,63,Rio de Janeiro (RJ),2,Silver
CLI-84196,28,São Paulo (SP),3,Gold
CLI-92343,52,Rio de Janeiro (RJ),3,Gold
CLI-13158,47,Minas Gerais (MG),2,Silver
CLI-96749,37,Paraná (PR),4,Gold
CLI-70120,49,São Paulo (SP),4,Gold
CLI-31695,39,Rio de Janeiro (RJ),2,Silver
CLI-18621,35,Rio de Janeiro (RJ),2,Silver
CLI-51918,47,Paraná (PR),2,Silver
CLI-32703,38,Rio de Janeiro (RJ),1,Silver
CLI-18533,48,São Paulo (SP),4,Gold
CLI-68435,51,São Paulo (SP),4,Gold
CLI-50057,42,Rio de Janeiro (RJ),1,Silver
CLI-37137,48,Paraná (PR),3,Gold
CLI-34275,52,Rio de Janeiro (RJ),3,Gold
CLI-56866,40,São Paulo (SP),4,Gold
CLI-95103,22,Rio de Janeiro (RJ),1,Silver
CLI-54614,18,Minas Gerais (MG),1,Silver
CLI-40898,22,Minas Gerais (MG),1,Silver
CLI-33513,57,Paraná (PR),4,Gold
CLI-50772,36,Bahia (BA),3,Gold
CLI-95467,59,Paraná (PR),2,Silver
CLI-61319,40,São Paulo (SP),4,Gold
CLI-73062,43,São Paulo (SP),4,Gold
CLI-68428,38,Bahia (BA),1,Silver
CLI-56016,24,Bahia (BA),3,Gold
CLI-28757,18,Rio de Janeiro (RJ),1,Silver
CLI-45477,46,Minas Gerais (MG),1,Silver
CLI-91148,32,Rio de Janeiro (RJ),3,Gold
CLI-11149,31,Rio de Janeiro (RJ),2,Silver
CLI-56279,51,São Paulo (SP),4,Gold
CLI-71342,65,Minas Gerais (MG),4,Gold
CLI-45186,58,Rio de Janeiro (RJ),1,Silver
CLI-93016,47,Minas Gerais (MG),2,Silver
CLI-76176,33,Bahia (BA),4,Gold
CLI-26957,63,Minas Gerais (MG),2,Silver
CLI-68418,24,Bahia (BA),3,Gold
CLI-14625,18,Rio de Janeiro (RJ),1,Silver
CLI-59991,19,Paraná (PR),2,Silver
CLI-14999,18,Minas Gerais (MG),1,Silver
CLI-46484,65,Paraná (PR),4,Gold
CLI-99455,50,Bahia (BA),1,Silver
CLI-38809,46,Minas Gerais (MG),1,Silver
CLI-55151,53,São Paulo (SP),4,Gold
CLI-62293,29,Paraná (PR),4,Gold
CLI-24837,57,Minas Gerais (MG),4,Gold
CLI-10702,46,Paraná (PR),1,Silver
CLI-70682,63,Rio de Janeiro (RJ),2,Silver
CLI-55659,42,Rio de Janeiro (RJ),1,Silver
CLI-52241,63,Rio de Janeiro (RJ),2,Silver
CLI-14292,49,Rio de Janeiro (RJ),4,Gold
CLI-89146,55,Bahia (BA),2,Silver
CLI-95172,27,Rio de Janeiro (RJ),2,Silver
CLI-76112,55,Paraná (PR),2,Silver
CLI-98610,58,Bahia (BA),1,Silver
CLI-21108,39,Rio de Janeiro (RJ),2,Silver
CLI-31421,44,Rio de Janeiro (RJ),3,Gold
CLI-83216,39,Minas Gerais (MG),2,Silver
CLI-43741,34,Rio de Janeiro (RJ),1,Silver
CLI-86161,34,Rio de Janeiro (RJ),1,Silver
CLI-83650,59,Bahia (BA),2,Silver
CLI-45868,32,São Paulo (SP),3,Gold
CLI-74455,57,Rio de Janeiro (RJ),4,Gold
CLI-24424,34,Bahia (BA),1,Silver
CLI-65936,19,Minas Gerais (MG),2,Silver
CLI-57980,64,Rio de Janeiro (RJ),3,Gold
CLI-96087,60,Rio de Janeiro (RJ),3,Gold
CLI-66124,23,São Paulo (SP),2,Silver
CLI-76061,19,Rio de Janeiro (RJ),2,Silver
CLI-35311,25,Paraná (PR),4,Gold
CLI-50510,20,Bahia (BA),3,Gold
CLI-48650,27,São Paulo (SP),2,Silver
CLI-99541,31,São Paulo (SP),2,Silver
CLI-74347,40,Minas Gerais (MG),3,Gold
CLI-68494,57,Minas Gerais (MG),4,Gold
CLI-87351,41,Bahia (BA),4,Gold
CLI-25082,18,Minas Gerais (MG),1,Silver
CLI-76044,49,Rio de Janeiro (RJ),4,Gold
CLI-56704,40,São Paulo (SP),4,Gold
CLI-19744,26,São Paulo (SP),1,Silver
CLI-51367,22,Minas Gerais (MG),1,Silver
CLI-44592,60,Bahia (BA),3,Gold
CLI-96494,30,Paraná (PR),1,Silver
CLI-65619,44,São Paulo (SP),4,Gold
CLI-11289,20,São Paulo (SP),3,Gold
CLI-72755,52,Paraná (PR),3,Gold
CLI-38647,27,Bahia (BA),2,Silver
CLI-46682,64,Paraná (PR),3,Gold
CLI-34844,64,Bahia (BA),3,Gold
CLI-23529,63,Minas Gerais (MG),2,Silver
CLI-73997,48,São Paulo (SP),4,Gold
CLI-95559,40,São Paulo (SP),4,Gold
CLI-29771,54,Minas Gerais (MG),1,Silver
CLI-31608,60,Bahia (BA),3,Gold
CLI-24746,30,São Paulo (SP),1,Silver
CLI-59603,65,Rio de Janeiro (RJ),4,Gold
CLI-59196,44,Paraná (PR),3,Gold
CLI-11137,54,Rio de Janeiro (RJ),1,Silver
CLI-82879,48,São Paulo (SP),4,Gold
CLI-36815,47,Rio de Janeiro (RJ),2,Silver
CLI-99457,18,Paraná (PR),1,Silver
CLI-69303,26,Bahia (BA),1,Silver
CLI-49760,33,Paraná (PR),4,Gold
CLI-19567,54,Paraná (PR),1,Silver
CLI-97480,33,Bahia (BA),4,Gold
CLI-22767,45,Paraná (PR),4,Gold
CLI-36856,50,Paraná (PR),1,Silver
CLI-18190,43,Rio de Janeiro (RJ),2,Silver
CLI-67455,56,Rio de Janeiro (RJ),3,Gold
CLI-90006,21,Bahia (BA),4,Gold
CLI-52878,23,Rio de Janeiro (RJ),2,Silver
CLI-86790,58,São Paulo (SP),1,Silver
CLI-67873,37,Paraná (PR),4,Gold
CLI-93372,42,São Paulo (SP),4,Gold
CLI-94777,46,São Paulo (SP),4,Gold
CLI-11098,46,São Paulo (SP),4,Gold
CLI-11003,58,Minas Gerais (MG),1,Silver
CLI-16165,64,Minas Gerais (MG),3,Gold
CLI-84603,59,Rio de Janeiro (RJ),2,Silver
CLI-74706,40,Paraná (PR),3,Gold
CLI-62244,50,Paraná (PR),1,Silver
CLI-86772,41,Paraná (PR),4,Gold
CLI-66447,55,Paraná (PR),2,Silver
CLI-79745,21,Minas Gerais (MG),4,Gold
CLI-41140,54,São Paulo (SP),4,Gold
CLI-98101,21,Rio de Janeiro (RJ),4,Gold
CLI-22949,60,Bahia (BA),3,Gold
CLI-73457,55,São Paulo (SP),4,Gold
CLI-65649,39,São Paulo (SP),4,Gold
CLI-14368,60,Minas Gerais (MG),3,Gold
CLI-95609,56,Paraná (PR),3,Gold
CLI-65586,32,Minas Gerais (MG),3,Gold
CLI-25339,35,São Paulo (SP),4,Gold
CLI-99926,60,Paraná (PR),3,Gold
CLI-81816,46,São Paulo (SP),4,Gold
CLI-74306,60,Bahia (BA),3,Gold
CLI-96992,28,Paraná (PR),3,Gold
CLI-83792,45,Bahia (BA),4,Gold
CLI-14850,41,São Paulo (SP),4,Gold
CLI-12787,56,Paraná (PR),3,Gold
CLI-98688,19,Paraná (PR),2,Silver
CLI-44315,54,Minas Gerais (MG),1,Silver
CLI-59296,25,Minas Gerais (MG),4,Gold
CLI-75018,40,Rio de Janeiro (RJ),3,Gold
CLI-71860,65,Bahia (BA),4,Gold
CLI-89151,38,Paraná (PR),1,Silver
CLI-35820,46,São Paulo (SP),4,Gold
CLI-77804,55,Rio de Janeiro (RJ),2,Silver
CLI-42461,33,São Paulo (SP),4,Gold
CLI-11742,45,São Paulo (SP),4,Gold
CLI-11499,26,Minas Gerais (MG),1,Silver
CLI-62268,32,Rio de Janeiro (RJ),3,Gold
CLI-18978,26,Paraná (PR),1,Silver
CLI-86756,25,Rio de Janeiro (RJ),4,Gold
CLI-50459,24,Bahia (BA),3,Gold
CLI-40655,57,Paraná (PR),4,Gold
CLI-68834,64,Bahia (BA),3,Gold
CLI-10475,29,Rio de Janeiro (RJ),4,Gold
CLI-84316,40,Rio de Janeiro (RJ),3,Gold
CLI-92914,31,Bahia (BA),2,Silver
CLI-28744,44,São Paulo (SP),4,Gold
CLI-34300,48,Bahia (BA),3,Gold
CLI-46388,20,Rio de Janeiro (RJ),3,Gold
CLI-48415,65,Bahia (BA),4,Gold
CLI-47453,58,Rio de Janeiro (RJ),1,Silver
CLI-17520,29,Minas Gerais (MG),4,Gold
CLI-55083,31,São Paulo (SP),2,Silver
CLI-41257,57,São Paulo (SP),4,Gold
CLI-41917,37,Minas Gerais (MG),4,Gold
CLI-84185,30,Rio de Janeiro (RJ),1,Silver
CLI-84449,30,Minas Gerais (MG),1,Silver
CLI-71747,27,Rio de Janeiro (RJ),2,Silver
CLI-77295,43,Rio de Janeiro (RJ),2,Silver
CLI-34986,55,Bahia (BA),2,Silver
CLI-40402,23,Minas Gerais (MG),2,Silver
CLI-84596,57,Paraná (PR),4,Gold
CLI-28336,57,Minas Gerais (MG),4,Gold
CLI-22795,37,Bahia (BA),4,Gold
CLI-50029,51,Rio de Janeiro (RJ),2,Silver
CLI-64019,64,Paraná (PR),3,Gold
CLI-74324,32,Rio de Janeiro (RJ),3,Gold
CLI-67757,21,Paraná (PR),4,Gold
CLI-78099,59,Minas Gerais (MG),2,Silver
CLI-19882,34,Minas Gerais (MG),1,Silver
CLI-31988,65,Rio de Janeiro (RJ),4,Gold
CLI-28476,23,São Paulo (SP),2,Silver
CLI-72735,65,Rio de Janeiro (RJ),4,Gold
CLI-68564,55,Minas Gerais (MG),2,Silver
CLI-40363,59,Bahia (BA),2,Silver
CLI-87205,23,Paraná (PR),2,Silver
CLI-89083,64,Rio de Janeiro (RJ),3,Gold
CLI-53376,22,Bahia (BA),1,Silver
CLI-22421,65,São Paulo (SP),4,Gold
CLI-53926,60,Bahia (BA),3,Gold
CLI-50162,25,Paraná (PR),4,Gold
CLI-72498,53,São Paulo (SP),4,Gold
CLI-83017,48,Minas Gerais (MG),3,Gold
CLI-12209,46,Bahia (BA),1,Silver
CLI-28399,62,Rio de Janeiro (RJ),1,Silver
CLI-30990,33,Bahia (BA),4,Gold
CLI-61241,54,São Paulo (SP),4,Gold
CLI-78071,29,Minas Gerais (MG),4,Gold
CLI-28875,54,Paraná (PR),1,Silver
CLI-71919,57,Bahia (BA),4,Gold
CLI-17552,56,Paraná (PR),3,Gold
CLI-39587,47,Bahia (BA),2,Silver
CLI-90324,61,Minas Gerais (MG),4,Gold
CLI-31986,52,Rio de Janeiro (RJ),3,Gold
CLI-53401,59,Paraná (PR),2,Silver
CLI-47003,58,Rio de Janeiro (RJ),1,Silver
CLI-68468,43,Paraná (PR),2,Silver
CLI-58315,50,Paraná (PR),1,Silver
CLI-28524,52,Paraná (PR),3,Gold
CLI-59504,46,Minas Gerais (MG),1,Silver
CLI-99900,20,Paraná (PR),3,Gold
CLI-22358,29,Paraná (PR),4,Gold
CLI-44693,28,Paraná (PR),3,Gold
CLI-54528,41,Bahia (BA),4,Gold
CLI-22937,27,Rio de Janeiro (RJ),2,Silver
CLI-61130,35,Bahia (BA),2,Silver
CLI-11422,40,Minas Gerais (MG),3,Gold
CLI-79461,50,São Paulo (SP),4,Gold
CLI-18012,31,São Paulo (SP),2,Silver
CLI-68870,27,Minas Gerais (MG),2,Silver
CLI-67543,24,Rio de Janeiro (RJ),3,Gold
CLI-61479,43,São Paulo (SP),4,Gold
CLI-98261,48,Minas Gerais (MG),3,Gold
CLI-50451,52,Paraná (PR),3,Gold
CLI-90113,46,Rio de Janeiro (RJ),1,Silver
CLI-80052,38,São Paulo (SP),4,Gold
CLI-34783,23,Minas Gerais (MG),2,Silver
CLI-78535,62,Minas Gerais (MG),1,Silver
CLI-48551,65,Paraná (PR),4,Gold
CLI-16107,31,Minas Gerais (MG),2,Silver
CLI-86879,57,Minas Gerais (MG),4,Gold
CLI-59685,29,Paraná (PR),4,Gold
CLI-78692,46,Bahia (BA),1,Silver
CLI-79694,56,Rio de Janeiro (RJ),3,Gold
CLI-12450,47,Minas Gerais (MG),2,Silver
CLI-71368,57,Minas Gerais (MG),4,Gold
CLI-35632,39,Paraná (PR),2,Silver
CLI-94800,55,Minas Gerais (MG),2,Silver
CLI-31750,18,Minas Gerais (MG),1,Silver
CLI-44285,63,Rio de Janeiro (RJ),2,Silver
CLI-24590,40,Rio de Janeiro (RJ),3,Gold
CLI-89742,39,Minas Gerais (MG),2,Silver
CLI-37583,59,Paraná (PR),2,Silver
CLI-73374,40,Minas Gerais (MG),3,Gold
CLI-33982,30,Paraná (PR),1,Silver
CLI-97434,24,São Paulo (SP),3,Gold
CLI-45854,40,Minas Gerais (MG),3,Gold
CLI-59822,64,Paraná (PR),3,Gold
CLI-89149,57,Paraná (PR),4,Gold
CLI-86875,39,Minas Gerais (MG),2,Silver
CLI-53919,31,Bahia (BA),2,Silver
CLI-68212,53,Paraná (PR),4,Gold
CLI-60880,59,Rio de Janeiro (RJ),2,Silver
CLI-15705,38,Minas Gerais (MG),1,Silver
CLI-84793,59,Paraná (PR),2,Silver
CLI-92629,39,Paraná (PR),2,Silver
CLI-72814,46,São Paulo (SP),4,Gold
CLI-13160,49,Minas Gerais (MG),4,Gold
CLI-41651,51,Minas Gerais (MG),2,Silver
CLI-94293,48,Paraná (PR),3,Gold
CLI-20642,63,Rio de Janeiro (RJ),2,Silver
CLI-94030,32,Paraná (PR),3,Gold
CLI-83840,29,Minas Gerais (MG),4,Gold
CLI-10622,26,Rio de Janeiro (RJ),1,Silver
CLI-75929,39,Bahia (BA),2,Silver
CLI-21599,62,Paraná (PR),1,Silver
CLI-89100,58,São Paulo (SP),1,Silver
CLI-98812,25,Paraná (PR),4,Gold
CLI-31236,63,Paraná (PR),2,Silver
CLI-58240,55,Rio de Janeiro (RJ),2,Silver
CLI-71440,41,São Paulo (SP),4,Gold
CLI-48545,23,Minas Gerais (MG),2,Silver
CLI-27194,23,Bahia (BA),2,Silver
CLI-41782,18,Paraná (PR),1,Silver
CLI-54358,42,São Paulo (SP),4,Gold
CLI-41729,32,Rio de Janeiro (RJ),3,Gold
CLI-85631,41,Minas Gerais (MG),4,Gold
CLI-29888,27,Bahia (BA),2,Silver
CLI-65150,45,São Paulo (SP),4,Gold
CLI-69243,20,Bahia (BA),3,Gold
CLI-17336,28,São Paulo (SP),3,Gold
CLI-32944,19,Bahia (BA),2,Silver
CLI-65265,49,Rio de Janeiro (RJ),4,Gold
CLI-72589,30,Bahia (BA),1,Silver
CLI-67497,62,Paraná (PR),1,Silver
CLI-70312,53,São Paulo (SP),4,Gold
CLI-18186,27,Minas Gerais (MG),2,Silver
CLI-34548,65,Rio de Janeiro (RJ),4,Gold
CLI-12128,31,São Paulo (SP),2,Silver
CLI-61725,46,Minas Gerais (MG),1,Silver
CLI-55559,35,Bahia (BA),2,Silver
CLI-50490,42,Rio de Janeiro (RJ),1,Silver
CLI-23219,56,Paraná (PR),3,Gold
CLI-76479,32,Paraná (PR),3,Gold
CLI-55442,65,Bahia (BA),4,Gold
CLI-26197,32,Bahia (BA),3,Gold
CLI-48735,31,Bahia (BA),2,Silver
CLI-21489,44,Bahia (BA),3,Gold
CLI-31472,44,Rio de Janeiro (RJ),3,Gold
CLI-26077,43,Bahia (BA),2,Silver
CLI-32086,39,Bahia (BA),2,Silver
CLI-13081,35,São Paulo (SP),4,Gold
CLI-17394,51,São Paulo (SP),4,Gold
CLI-67587,45,São Paulo (SP),4,Gold
CLI-27227,49,Minas Gerais (MG),4,Gold
CLI-97754,19,Paraná (PR),2,Silver
CLI-67761,19,Minas Gerais (MG),2,Silver
CLI-74728,19,Bahia (BA),2,Silver
CLI-13830,61,Minas Gerais (MG),4,Gold
CLI-23450,29,Paraná (PR),4,Gold
CLI-74056,38,São Paulo (SP),4,Gold
CLI-24791,29,Rio de Janeiro (RJ),4,Gold
CLI-23562,30,São Paulo (SP),1,Silver
CLI-66543,19,São Paulo (SP),2,Silver
CLI-42078,37,Bahia (BA),4,Gold
CLI-65146,63,Bahia (BA),2,Silver
CLI-10864,24,Minas Gerais (MG),3,Gold
CLI-57220,27,São Paulo (SP),2,Silver
CLI-31394,54,Bahia (BA),1,Silver
CLI-30565,46,São Paulo (SP),4,Gold
CLI-40630,57,São Paulo (SP),4,Gold
CLI-72647,23,Paraná (PR),2,Silver
CLI-18501,48,Rio de Janeiro (RJ),3,Gold
CLI-20851,25,São Paulo (SP),4,Gold
CLI-22564,26,Bahia (BA),1,Silver
CLI-89429,43,Bahia (BA),2,Silver
CLI-20101,43,Bahia (BA),2,Silver
CLI-27784,24,Bahia (BA),3,Gold
CLI-75157,32,Minas Gerais (MG),3,Gold
CLI-28107,28,Bahia (BA),3,Gold
CLI-92695,53,São Paulo (SP),4,Gold
CLI-97430,27,Minas Gerais (MG),2,Silver
CLI-66538,19,Rio de Janeiro (RJ),2,Silver
CLI-55070,37,Paraná (PR),4,Gold
CLI-41240,53,Minas Gerais (MG),4,Gold
CLI-98370,53,Bahia (BA),4,Gold
CLI-86007,32,Paraná (PR),3,Gold
CLI-58921,49,Rio de Janeiro (RJ),4,Gold
CLI-39654,45,Rio de Janeiro (RJ),4,Gold
CLI-95516,37,Paraná (PR),4,Gold
CLI-46294,31,São Paulo (SP),2,Silver
CLI-96237,27,São Paulo (SP),2,Silver
CLI-67817,50,Rio de Janeiro (RJ),1,Silver
CLI-99233,30,Bahia (BA),1,Silver
CLI-66027,25,Minas Gerais (MG),4,Gold
CLI-86342,55,Minas Gerais (MG),2,Silver
CLI-55817,35,Bahia (BA),2,Silver
CLI-85569,19,Rio de Janeiro (RJ),2,Silver
CLI-56000,20,Bahia (BA),3,Gold
CLI-64732,49,Bahia (BA),4,Gold
CLI-67360,44,Bahia (BA),3,Gold
CLI-96551,20,São Paulo (SP),3,Gold
CLI-51331,46,Bahia (BA),1,Silver
CLI-48797,48,Bahia (BA),3,Gold
CLI-26192,55,Minas Gerais (MG),2,Silver
CLI-81977,51,São Paulo (SP),4,Gold
CLI-79238,28,São Paulo (SP),3,Gold
CLI-32983,57,Bahia (BA),4,Gold
CLI-59016,37,Rio de Janeiro (RJ),4,Gold
CLI-76989,19,Minas Gerais (MG),2,Silver
CLI-46155,18,Bahia (BA),1,Silver
